date,houseId,city,address,houseType,status,numberRooms,numberBathrooms1,numberBathrooms,numberKitchens1,numberKitchens,numberBalconies1,numberBalconies,loungeType,houseSpace,landArea,elevator1,elevator,carParking1,carParking,heating1,heating,price,priceType,priceUS
2020-10-10,252336,H,- حلحول,apartment,B,3,1,1,1,1,1,1,صاله كبيره,110,,0,,0,,0,,900,شيكل,270
2020-10-10,252337,RB,- بير زيت,apartment,B,2,2,2,1,1,1,1,نعم,,,0,,1,نعم,0,,1500,شيكل,450
2020-10-10,252338,RB,- بيتونيا,apartment,B,3,2,2,1,1,1,1,صالة كبيرة,,,1,نعم,0,,0,,300,دولار,300
2020-10-10,252342,H,-  مدينة الخليل,apartment,C,2,2,2,1,1,0,,,100,,0,,0,,0,,2500,دينار,3525
2020-10-10,252344,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,2,2,صاله وصالون,155,2000,1,نعم,1,نعم,0,,500,دولار,500
2020-10-10,252347,RB,-  مدينة البيرة,apartment,B,3,1,1,1,1,1,1,نعم,100,,0,,1,نعم,0,,1000,شيكل,300
2020-10-10,252348,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,نعم,160,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-10,252349,N,-  مدينة نابلس,apartment,A,3,2,2,1,1,1,1,نعم,150,,1,نعم,1,نعم,0,,4000,دينار,5640
2020-10-10,252351,H,-  مدينة الخليل,apartment,A,4,2,2,1,1,1,1,1,,,0,,1,نعم,0,,550,شيكل,165
2020-10-10,252352,RB,-  مدينة البيرة,apartment,A,1,1,1,0,0,1,1,0,28,0,1,نعم,0,,0,,1200,شيكل,360
2020-10-10,252353,RB,- الطيرة,apartment,A,4,3,3,1,1,2,2,صالة كبيرة,180,,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-10-11,252356,JN,- الزبابدة,apartment,A,2,1,1,1,1,1,1,1,70,1500,0,,1,نعم,0,,1200,شيكل,360
2021-01-02,252357,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,نعم,150,,1,نعم,1,نعم,0,,700,دولار,700
2020-10-10,252361,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة متوسطه,150,,1,نعم,1,نعم,0,,600,دولار,600
2020-10-10,252364,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,1,,,0,,0,,0,,400,شيكل,120
2020-10-10,252368,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,0,0,نعم صاله  كبيرة وغرفه ضيوف,150,,1,نعم,1,نعم,1,نعم,1000,دولار,1000
2020-10-11,252372,B,-  مدينة بيت لحم,apartment,B,3,2,2,1,1,2,2,يوجد صالة كبيرة مع المطبخ,140,,1,نعم,1,نعم,0,,2000,شيكل,600
2020-10-10,252375,RB,-  مدينة البيرة,apartment,B,3,1,1,1,1,2,2,نعم,120,,0,,0,,0,,900,شيكل,270
2020-11-26,252376,JR,- الرام,apartment,A,1,1,1,1,1,0,,,18,,0,,1,نعم,0,,600,شيكل,180
2020-10-20,252383,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,صالتين,140,0,1,نعم,1,نعم,0,,435,دولار,435
2020-10-10,252385,RB,- بير زيت,apartment,B,3,4,4,1,1,4,4,2,180,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-17,252386,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,0,1,70,0,1,نعم,1,نعم,1,نعم,2000,شيكل,600
2020-10-10,252387,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,600,دولار,600
2020-10-10,252390,RB,- بير نبالا,apartment,A,2,2,2,1,1,1,1,صاله   صالون,125,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-10-11,252391,RB,-  مدينة رام الله,apartment,C,1,0,,1,1,1,1,نعم,50,,1,نعم,1,نعم,1,نعم,350,دولار,350
2020-10-11,252393,N,-  مدينة نابلس,apartment,A,5,3,3,1,1,12,12,نعم,180,170,1,نعم,1,نعم,0,,600,شيكل,180
2020-10-10,252396,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,0,,750,دولار,750
2020-10-10,252397,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-10-10,252398,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-10-10,252399,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,1,,0,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-10-10,252400,B,- بيت جالا,apartment,A,2,0,,1,1,0,,يوجد,130,,1,نعم,1,نعم,0,,1,دولار,1
2020-10-11,252403,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,وسط,135,,0,,0,,0,,1100,شيكل,330
2020-10-10,252405,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,0,0,صالة,70,1000,1,نعم,1,نعم,1,نعم,350,دولار,350
2020-10-10,252407,RB,- سردا,apartment,B,3,2,2,1,1,2,2,صالة,145,1000,1,نعم,1,نعم,1,نعم,1200,شيكل,360
2020-10-10,252409,RB,-  مدينة رام الله,apartment,B,2,3,3,1,1,1,1,صالة- صالون,160,,1,نعم,1,نعم,0,,550,دولار,550
2020-10-10,252410,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,صالة,,,0,,0,,0,,1400,شيكل,420
2020-10-15,252411,RB,-  مدينة رام الله,apartment,B,3,1,1,1,1,1,1,صالة- صالون,150,,1,نعم,1,نعم,0,,450,دولار,450
2020-10-11,252412,RB,- سردا,apartment,B,3,3,3,1,1,1,1,نعم,140,,0,,0,,0,,500,دولار,500
2020-10-11,252416,N,-  مدينة نابلس,apartment,B,2,1,1,1,1,1,1,صالة كبيرة,110,,0,,0,,0,,2400,دينار,3384
2020-10-11,252421,RB,- بيتونيا,apartment,B,2,2,2,1,1,1,1,صالة كبيرة,130,,1,نعم,1,نعم,0,,1200,شيكل,360
2020-10-11,252422,N,- بيت وزن,apartment,A,4,2,2,1,1,1,1,,130,0,1,نعم,1,نعم,0,,2000,شيكل,600
2020-10-11,252423,RB,- بيتونيا,apartment,B,2,2,2,1,1,1,1,1,135,,1,نعم,0,,0,,1200,شيكل,360
2020-10-11,252425,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,صاله كبيره,35,50,0,,1,نعم,0,,350,دولار,350
2020-10-11,252426,RB,-  مدينة رام الله,apartment,B,3,-2,-2,1,1,-1,-1,صالة كبيرة,120,4047,0,,1,نعم,0,,1000,شيكل,300
2020-10-27,252429,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,3,3,صالة و صالون,180,,1,نعم,1,نعم,1,نعم,900,دولار,900
2020-10-11,252435,N,-  مدينة نابلس,apartment,A,2,1,1,1,1,1,1,لا,60,,0,,0,,0,,450,شيكل,135
2020-10-11,252436,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة كبيرة,110,550,0,,0,,0,,1400,شيكل,420
2020-10-11,252440,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-11,252444,RB,- بيتونيا,apartment,B,3,3,3,1,1,1,1,صاله كبيرة,135,,1,نعم,0,,0,,1200,شيكل,360
2020-10-11,252445,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,2,200,200,1,نعم,1,نعم,1,نعم,650,دولار,650
2020-10-11,252446,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,2,2,صالة وصالون,150,,1,نعم,0,,1,نعم,700,دولار,700
2020-10-11,252447,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,,120,,1,نعم,1,نعم,0,,400,دولار,400
2020-10-11,252448,RB,- بيتونيا,apartment,B,3,2,2,1,1,1,1,1,140,,1,نعم,1,نعم,0,,1200,شيكل,360
2020-10-11,252452,N,-  مدينة نابلس,apartment,C,3,0,,0,,0,,,,,1,نعم,0,,0,,3000,دينار,4230
2020-10-11,252453,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,2,2,2,160,0,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-10-11,252454,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,400,دولار,400
2020-10-11,252455,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,1,90,,1,نعم,0,,0,,400,دولار,400
2020-10-11,252461,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة,145,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-11,252465,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,2,,,1,نعم,1,نعم,0,,600,دولار,600
2020-10-11,252467,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,0,0,نعم,120,,0,,0,,0,,750,شيكل,225
2020-10-11,252468,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,0,,,,,1,نعم,1,نعم,0,,600,دولار,600
2020-10-12,252469,RB,-  مدينة البيرة,apartment,B,3,1,1,1,1,1,1,,,,1,نعم,0,,0,,500,شيكل,150
2020-10-11,252470,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,صالة وصالون,150,,1,نعم,1,نعم,0,,900,دولار,900
2020-10-11,252473,RB,-  مدينة البيرة,apartment,A,3,2,2,1,1,1,1,صالة,130,,0,,0,,0,,600,دولار,600
2020-10-11,252474,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة+صالون,180,,1,نعم,1,نعم,0,,1400,شيكل,420
2020-10-13,252475,H,-  مدينة الخليل,apartment,B,3,2,2,1,1,1,1,صاله كبيره,120,1200,0,,0,,0,,900,شيكل,270
2020-10-12,252476,N,-  مدينة نابلس,apartment,B,3,2,2,1,1,1,1,نعم,120,,0,,0,,0,,1400,شيكل,420
2020-10-12,252478,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة,160,1000,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-10-12,252480,JR,- ابو ديس,apartment,B,3,1,1,1,1,1,1,1,100,,0,,0,,0,,1000,شيكل,300
2020-10-12,252482,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,1000,شيكل,300
2020-10-12,252483,N,- زواتا,apartment,B,3,1,1,1,1,1,1,نعم,110,,0,,0,,0,,2000,دينار,2820
2020-10-12,252490,N,-  مدينة نابلس,apartment,A,4,2,2,1,1,1,1,نعم,140,0,0,,1,نعم,0,,2000,شيكل,600
2020-10-12,252493,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,1300,دولار,1300
2020-10-12,252495,RB,-  مدينة البيرة,apartment,B,2,2,2,1,1,2,2,نعم,125,1000,1,نعم,1,نعم,0,,450,دولار,450
2020-10-12,252496,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صاله كبيره,160,500,0,,1,نعم,0,,2000,شيكل,600
2020-10-12,252500,RB,-  مدينة البيرة,apartment,B,3,0,,0,,0,,,,,1,نعم,1,نعم,0,,400,دولار,400
2020-10-12,252501,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,3,3,2,180,600,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-10-17,252502,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,1,نعم,0,,0,,350,دولار,350
2020-10-12,252503,H,-  مدينة الخليل,apartment,E,3,0,,0,,0,,,,,0,,0,,0,,3500,دينار,4935
2020-10-12,252506,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,صاله صغيره,80,,1,نعم,1,نعم,0,,550,دولار,550
2020-10-12,252507,RB,-  مدينة البيرة,apartment,A,3,1,1,1,1,2,2,صالة كبيرة,150,,0,,1,نعم,0,,400,شيكل,120
2020-10-18,252508,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,0,نعم,,0,1,نعم,1,نعم,1,نعم,2000,شيكل,600
2020-10-12,252513,N,-  مدينة نابلس,apartment,A,3,2,2,1,1,1,1,نعم,150,1000,1,نعم,1,نعم,0,,1600,شيكل,480
2020-10-12,252514,RB,-  مدينة البيرة,apartment,A,3,2,2,1,1,1,1,صالة و سفرة كبيرة,140,,1,نعم,1,نعم,1,نعم,1100,دولار,1100
2020-10-12,252522,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,1,1,1,180,0,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-10-13,252523,RB,- الطيرة,apartment,A,3,3,3,1,1,4,4,صالة و صالون,180,,1,نعم,1,نعم,1,نعم,950,دولار,950
2020-10-12,252524,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,1,1,1,180,0,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-10-12,252525,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,1,180,0,1,نعم,1,نعم,1,نعم,1000,دولار,1000
2020-10-12,252526,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,1,,,1,نعم,1,نعم,0,,1400,دولار,1400
2020-10-12,252527,RB,-  مدينة رام الله,apartment,A,4,3,3,1,1,2,2,2,220,,1,نعم,1,نعم,1,نعم,1200,دولار,1200
2020-10-12,252528,RB,- سردا,apartment,B,3,3,3,1,1,2,2,واسعة,140,1000,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-10-12,252530,Q,-  مدينة قلقيلية,apartment,B,2,2,2,1,1,0,0,صاله منفصلة و كبيرة,100,,0,,0,,0,,1000,شيكل,300
2020-10-12,252532,RB,-  مدينة البيرة,apartment,A,2,1,1,1,1,1,1,,,,1,نعم,1,نعم,0,,600,دولار,600
2020-10-13,252536,B,-  مدينة بيت لحم,apartment,B,2,1,1,1,1,1,1,يوجد صالة,,90,0,,1,نعم,0,,3000,شيكل,900
2020-10-12,252537,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة,100,,1,نعم,1,نعم,0,,1200,شيكل,360
2020-10-12,252538,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صالة,180,,1,نعم,1,نعم,0,,550,دولار,550
2020-10-15,252539,JR,- كفر عقب,apartment,B,3,3,3,1,1,3,3,صالة كبيرة,150,,1,نعم,1,نعم,0,,2000,شيكل,600
2020-10-12,252540,JR,- كفر عقب,Roof,B,2,3,3,1,1,2,2,صالة كبيرة,150,,1,نعم,1,نعم,0,,2000,شيكل,600
2020-10-13,252543,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة,160,1000,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-10-13,252544,RB,-  مدينة رام الله,apartment,A,4,2,2,1,1,2,2,ًصالة,180,1000,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-13,252545,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,0,,50,1000,1,نعم,1,نعم,0,,300,دولار,300
2020-10-13,252550,B,- الدوحة,apartment,B,3,2,2,1,1,2,2,صالة وصالون,,,1,نعم,1,نعم,0,,2000,شيكل,600
2020-10-13,252552,T,-  مدينة طولكرم,apartment,B,2,2,2,1,1,2,2,صالة كبيرة,110,,0,,0,,0,,1000,شيكل,300
2020-10-13,252555,RB,-  مدينة البيرة,apartment,C,4,2,2,1,1,2,2,يوجد صاله كبيره,130,750,0,,1,نعم,0,,500,دولار,500
2020-10-13,252558,RB,- بيتونيا,apartment,B,2,2,2,1,1,1,1,صالون,,,1,نعم,0,,0,,1200,شيكل,360
2020-10-13,252566,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,يوجد صالة كبيرة ومطلة,135,,0,,0,,0,,1500,شيكل,450
2020-10-13,252567,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,,,,0,,0,,0,,500,دولار,500
2020-10-13,252572,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,1,150,30,1,نعم,1,نعم,0,,600,دولار,600
2020-10-14,252573,RB,-  مدينة البيرة,apartment,A,3,1,1,1,1,1,1,صالة كبيرة,185,,0,,0,,0,,166,دولار,166
2020-11-15,252574,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,صاله وصالون,120,,1,نعم,1,نعم,0,,430,دولار,430
2020-10-13,252580,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,2,170,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-13,252582,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-13,252584,H,-  مدينة الخليل,apartment,C,3,2,2,1,1,0,,,145,,0,,0,,0,,2900,دينار,4089
2020-10-13,252586,H,- دورا,apartment,C,4,2,2,1,1,1,1,يوجد صالة,135,,1,نعم,1,نعم,0,,12000,شيكل,3600
2020-10-20,252588,RB,-  مدينة البيرة,apartment,A,1,1,1,1,1,0,,,,,0,,0,,0,,330,دولار,330
2020-10-13,252589,RB,-  مدينة البيرة,apartment,A,3,2,2,1,1,1,1,صالة,125,,0,,0,,0,,600,دولار,600
2020-10-13,252592,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,0,,صالة,,,1,نعم,1,نعم,0,,350,دولار,350
2020-10-13,252593,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة,150,,1,نعم,1,نعم,0,,450,دولار,450
2020-10-13,252594,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة متوسطة,135,1000,1,نعم,1,نعم,0,,1500,شيكل,450
2020-10-13,252597,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,1,175,0,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-10-13,252598,N,-  مدينة نابلس,apartment,A,3,1,1,1,1,1,1,نعم. صالة كبيرة,150,150,1,نعم,1,نعم,0,,650,شيكل,195
2020-10-13,252599,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,1,160,0,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-13,252600,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,1,180,0,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-13,252601,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,1,180,0,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-13,252602,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,2,2,صالة واسعة,170,0,1,نعم,1,نعم,0,,800,دولار,800
2020-10-13,252603,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,صالة+صالون,170,,1,نعم,1,نعم,1,نعم,900,دولار,900
2020-10-13,252604,N,-  مدينة نابلس,apartment,B,3,2,2,1,1,0,,,,,0,,0,,0,,2200,دينار,3102
2020-10-20,252606,H,-  مدينة الخليل,apartment,B,3,2,2,1,1,1,1,صاله كبيره,145,2400,1,نعم,1,نعم,0,,360,دينار,507.6
2020-10-13,252607,H,-  مدينة الخليل,apartment,B,1,1,1,1,1,0,0,صالة,90,,0,,0,,0,,2200,دينار,3102
2020-10-14,252610,JN,-  مدينة جنين,apartment,B,3,1,1,1,1,1,1,صاله كبيرهعن غرفتين,145,,0,,1,نعم,0,,1200,شيكل,360
2020-10-14,252612,RB,-  مدينة رام الله,apartment,B,3,2,2,0,,0,,,150,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-14,252615,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,1,1,صالة,,,1,نعم,0,,0,,900,شيكل,270
2020-10-14,252622,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,يوجد,135,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-10-19,252624,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,,200,,1,نعم,1,نعم,1,نعم,750,دولار,750
2020-10-14,252627,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صاله كبيرة,160,850,1,نعم,1,نعم,0,,2200,شيكل,660
2020-10-14,252629,H,-  مدينة الخليل,apartment,B,2,1,1,1,1,1,1,صاله ومطبخ امريكي,90,,0,,0,,0,,1500,شيكل,450
2020-10-14,252636,N,-  مدينة نابلس,apartment,A,3,2,2,1,1,2,2,صالة كبيرة,163,1,1,نعم,1,نعم,0,,2600,شيكل,780
2020-10-14,252637,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,صالة+صالون,180,0,1,نعم,0,,1,نعم,500,دولار,500
2020-10-14,252640,RB,- كفر عقب,apartment,B,3,2,2,1,1,2,2,1,170,,1,نعم,1,نعم,0,,2200,شيكل,660
2020-10-14,252641,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,2,2,صالة,180,1000,1,نعم,1,نعم,1,نعم,650,دولار,650
2020-10-14,252647,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,2,200,250,1,نعم,1,نعم,1,نعم,650,دولار,650
2020-10-14,252649,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,400,دولار,400
2020-10-14,252651,RB,- بير زيت,apartment,B,3,4,4,1,1,4,4,2,,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-15,252653,H,-  مدينة الخليل,apartment,B,3,2,2,1,1,2,2,,149,,1,نعم,0,,0,,3700,دينار,5217
2020-10-15,252654,RB,-  مدينة رام الله,apartment,A,1,2,2,1,1,2,2,يوجد,,,0,,0,,0,,500,شيكل,150
2020-10-14,252656,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,0,,750,دولار,750
2020-10-15,252657,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,2,175,0,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-10-14,252658,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,صالة,125,,1,نعم,1,نعم,0,,450,دولار,450
2020-10-14,252660,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-10-14,252661,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-14,252662,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,1100,دولار,1100
2020-10-17,252663,H,-  مدينة الخليل,apartment,B,3,1,1,1,1,1,1,صاله كبيره وصغيره,145,1250,1,نعم,1,نعم,0,,3600,دينار,5076
2020-10-14,252664,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,2,2,صالة+صالون,180,,1,نعم,1,نعم,0,,650,دولار,650
2020-10-14,252665,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة,170,,1,نعم,0,,0,,500,دولار,500
2020-10-14,252666,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,0,,صاله مع مطبخ,70,0,1,نعم,1,نعم,1,نعم,500,دينار,705
2020-10-15,252674,JR,- كفر عقب,apartment,B,3,3,3,1,1,0,0,صالة كبيرة,170,,1,نعم,0,,0,,2000,شيكل,600
2020-10-15,252675,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,0,,,150,,1,نعم,1,نعم,0,,1600,شيكل,480
2020-10-15,252681,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,1,1,صاله كبيرة,150,,1,نعم,1,نعم,0,,650,دولار,650
2020-10-15,252686,RB,- الطيرة,apartment,A,2,1,1,1,1,1,1,1,100,,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-10-15,252687,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-15,252688,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,1200,دولار,1200
2020-10-21,252694,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,2,2,صالة+صالون,180,0,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-10-15,252695,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صاله   صالون,160,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-15,252700,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,0,نعم,50,0,1,نعم,1,نعم,1,نعم,1800,شيكل,540
2020-10-15,252704,B,- الدوحة,apartment,B,3,3,3,1,1,2,2,نعم,150,,1,نعم,1,نعم,0,,2000,شيكل,600
2020-10-15,252706,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,3,3,1,180,0,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-10-15,252707,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,1100,دولار,1100
2020-10-15,252713,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة,145,,1,نعم,1,نعم,0,,500,دولار,500
2020-10-15,252715,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,1,1,صالة,125,,1,نعم,1,نعم,0,,450,دولار,450
2020-10-15,252717,RB,-  مدينة البيرة,apartment,A,2,1,1,1,1,1,1,صالة,,,0,,0,,0,,550,دولار,550
2020-10-17,252718,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صالة,170,,1,نعم,1,نعم,0,,550,دولار,550
2020-10-15,252719,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,صالة,,,0,,0,,0,,1400,شيكل,420
